Date,Price,Open,High,Low,Vol.,Change %,,,,,,,
07/21/2016,"4,097.82","4,097.82","4,097.82","4,097.82",,-0.36%,,,,,,,
07/20/2016,"4,112.61","4,112.61","4,112.61","4,112.61",,0.44%,,,,,,,
07/19/2016,"4,094.61","4,094.61","4,094.61","4,094.61",,-0.14%,,,,,,,
07/18/2016,"4,100.40","4,100.40","4,100.40","4,100.40",,0.24%,,,,,,,
07/15/2016,"4,090.49","4,090.49","4,090.49","4,090.49",,-0.09%,,,,,,,
07/14/2016,"4,094.28","4,094.28","4,094.28","4,094.28",,0.53%,,,,,,,
07/13/2016,"4,072.77","4,072.77","4,072.77","4,072.77",,0.02%,,,,,,,
07/12/2016,"4,071.85","4,071.85","4,071.85","4,071.85",,0.70%,,,,,,,
07/11/2016,"4,043.49","4,043.49","4,043.49","4,043.49",,0.34%,,,,,,,
07/08/2016,"4,029.75","4,029.75","4,029.75","4,029.75",,1.53%,,,,,,,
07/07/2016,"3,969.19","3,969.19","3,969.19","3,969.19",,-0.08%,,,,,,,
07/06/2016,"3,972.26","3,972.26","3,972.26","3,972.26",,0.57%,,,,,,,
07/05/2016,"3,949.72","3,949.72","3,949.72","3,949.72",,-0.68%,,,,,,,
07/01/2016,"3,976.68","3,976.68","3,976.68","3,976.68",,0.21%,,,,,,,
06/30/2016,"3,968.21","3,968.21","3,968.21","3,968.21",,1.36%,,,,,,,
06/29/2016,"3,915.10","3,915.10","3,915.10","3,915.10",,1.72%,,,,,,,
06/28/2016,"3,849.05","3,849.05","3,849.05","3,849.05",,1.80%,,,,,,,
06/27/2016,"3,781.02","3,781.02","3,781.02","3,781.02",,-1.81%,,,,,,,
06/24/2016,"3,850.70","3,850.70","3,850.70","3,850.70",,-3.59%,,,,,,,
06/23/2016,"3,994.18","3,994.18","3,994.18","3,994.18",,1.34%,,,,,,,
06/22/2016,"3,941.45","3,941.45","3,941.45","3,941.45",,-0.16%,,,,,,,
06/21/2016,"3,947.94","3,947.94","3,947.94","3,947.94",,0.28%,,,,,,,
06/20/2016,"3,936.91","3,936.91","3,936.91","3,936.91",,0.58%,,,,,,,
06/17/2016,"3,914.15","3,914.15","3,914.15","3,914.15",,-0.33%,,,,,,,
06/16/2016,"3,926.93","3,926.93","3,926.93","3,926.93",,0.33%,,,,,,,
06/15/2016,"3,914.02","3,914.02","3,914.02","3,914.02",,-0.18%,,,,,,,
06/14/2016,"3,920.93","3,920.93","3,920.93","3,920.93",,-0.17%,,,,,,,
06/13/2016,"3,927.73","3,927.73","3,927.73","3,927.73",,-0.78%,,,,,,,
06/10/2016,"3,958.68","3,958.68","3,958.68","3,958.68",,-0.92%,,,,,,,
06/09/2016,"3,995.28","3,995.28","3,995.28","3,995.28",,-0.17%,,,,,,,
06/08/2016,"4,001.98","4,001.98","4,001.98","4,001.98",,0.35%,,,,,,,
06/07/2016,"3,987.96","3,987.96","3,987.96","3,987.96",,0.13%,,,,,,,
06/06/2016,"3,982.74","3,982.74","3,982.74","3,982.74",,0.49%,,,,,,,
06/03/2016,"3,963.23","3,963.23","3,963.23","3,963.23",,-0.29%,,,,,,,
06/02/2016,"3,974.76","3,974.76","3,974.76","3,974.76",,0.29%,,,,,,,
06/01/2016,"3,963.10","3,963.10","3,963.10","3,963.10",,0.13%,,,,,,,
05/31/2016,"3,957.95","3,957.95","3,957.95","3,957.95",,-0.09%,,,,,,,
05/27/2016,"3,961.67","3,961.67","3,961.67","3,961.67",,0.45%,,,,,,,
05/26/2016,"3,944.05","3,944.05","3,944.05","3,944.05",,-0.01%,,,,,,,
05/25/2016,"3,944.33","3,944.33","3,944.33","3,944.33",,0.70%,,,,,,,
05/24/2016,"3,916.77","3,916.77","3,916.77","3,916.77",,1.37%,,,,,,,
05/23/2016,"3,863.82","3,863.82","3,863.82","3,863.82",,-0.20%,,,,,,,
05/20/2016,"3,871.75","3,871.75","3,871.75","3,871.75",,0.62%,,,,,,,
05/19/2016,"3,847.97","3,847.97","3,847.97","3,847.97",,-0.37%,,,,,,,
05/18/2016,"3,862.25","3,862.25","3,862.25","3,862.25",,0.04%,,,,,,,
05/17/2016,"3,860.88","3,860.88","3,860.88","3,860.88",,-0.91%,,,,,,,
05/16/2016,"3,896.36","3,896.36","3,896.36","3,896.36",,0.99%,,,,,,,
05/13/2016,"3,858.17","3,858.17","3,858.17","3,858.17",,-0.84%,,,,,,,
05/12/2016,"3,890.85","3,890.85","3,890.85","3,890.85",,-0.01%,,,,,,,
05/11/2016,"3,891.13","3,891.13","3,891.13","3,891.13",,-0.90%,,,,,,,
05/10/2016,"3,926.63","3,926.63","3,926.63","3,926.63",,1.25%,,,,,,,
05/09/2016,"3,878.14","3,878.14","3,878.14","3,878.14",,0.08%,,,,,,,
05/06/2016,"3,875.18","3,875.18","3,875.18","3,875.18",,0.33%,,,,,,,
05/05/2016,"3,862.40","3,862.40","3,862.40","3,862.40",,0.00%,,,,,,,
05/04/2016,"3,862.40","3,862.40","3,862.40","3,862.40",,-0.57%,,,,,,,
05/03/2016,"3,884.63","3,884.63","3,884.63","3,884.63",,-0.87%,,,,,,,
05/02/2016,"3,918.53","3,918.53","3,918.53","3,918.53",,0.78%,,,,,,,
04/29/2016,"3,888.13","3,888.13","3,888.13","3,888.13",,-0.51%,,,,,,,
04/28/2016,"3,907.88","3,907.88","3,907.88","3,907.88",,-0.92%,,,,,,,
04/27/2016,"3,944.02","3,944.02","3,944.02","3,944.02",,0.17%,,,,,,,
04/26/2016,"3,937.23","3,937.23","3,937.23","3,937.23",,0.19%,,,,,,,
04/25/2016,"3,929.88","3,929.88","3,929.88","3,929.88",,-0.18%,,,,,,,
04/22/2016,"3,937.00","3,937.00","3,937.00","3,937.00",,0.01%,,,,,,,
04/21/2016,"3,936.80","3,936.80","3,936.80","3,936.80",,-0.52%,,,,,,,
04/20/2016,"3,957.25","3,957.25","3,957.25","3,957.25",,0.08%,,,,,,,
04/19/2016,"3,954.01","3,954.01","3,954.01","3,954.01",,0.31%,,,,,,,
04/18/2016,"3,941.86","3,941.86","3,941.86","3,941.86",,0.66%,,,,,,,
04/15/2016,"3,916.17","3,916.17","3,916.17","3,916.17",,-0.10%,,,,,,,
04/14/2016,"3,920.03","3,920.03","3,920.03","3,920.03",,0.03%,,,,,,,
04/13/2016,"3,918.95","3,918.95","3,918.95","3,918.95",,1.02%,,,,,,,
04/12/2016,"3,879.42","3,879.42","3,879.42","3,879.42",,0.97%,,,,,,,
04/11/2016,"3,842.17","3,842.17","3,842.17","3,842.17",,-0.27%,,,,,,,
04/08/2016,"3,852.72","3,852.72","3,852.72","3,852.72",,0.28%,,,,,,,
04/07/2016,"3,841.98","3,841.98","3,841.98","3,841.98",,-1.19%,,,,,,,
04/06/2016,"3,888.41","3,888.41","3,888.41","3,888.41",,1.09%,,,,,,,
04/05/2016,"3,846.59","3,846.59","3,846.59","3,846.59",,-1.01%,,,,,,,
04/04/2016,"3,886.00","3,886.00","3,886.00","3,886.00",,-0.30%,,,,,,,
04/01/2016,"3,897.66","3,897.66","3,897.66","3,897.66",,0.63%,,,,,,,
03/31/2016,"3,873.11","3,873.11","3,873.11","3,873.11",,-0.20%,,,,,,,
03/30/2016,"3,881.01","3,881.01","3,881.01","3,881.01",,0.45%,,,,,,,
03/29/2016,"3,863.80","3,863.80","3,863.80","3,863.80",,0.90%,,,,,,,
03/28/2016,"3,829.26","3,829.26","3,829.26","3,829.26",,0.06%,,,,,,,
03/24/2016,"3,827.14","3,827.14","3,827.14","3,827.14",,-0.04%,,,,,,,
03/23/2016,"3,828.58","3,828.58","3,828.58","3,828.58",,-0.64%,,,,,,,
03/22/2016,"3,853.18","3,853.18","3,853.18","3,853.18",,-0.07%,,,,,,,
03/21/2016,"3,855.97","3,855.97","3,855.97","3,855.97",,0.10%,,,,,,,
03/18/2016,"3,852.15","3,852.15","3,852.15","3,852.15",,0.44%,,,,,,,
03/17/2016,"3,835.26","3,835.26","3,835.26","3,835.26",,0.66%,,,,,,,
03/16/2016,"3,810.09","3,810.09","3,810.09","3,810.09",,0.57%,,,,,,,
03/15/2016,"3,788.62","3,788.62","3,788.62","3,788.62",,-0.18%,,,,,,,
03/14/2016,"3,795.53","3,795.53","3,795.53","3,795.53",,-0.12%,,,,,,,
03/11/2016,"3,800.07","3,800.07","3,800.07","3,800.07",,1.67%,,,,,,,
03/10/2016,"3,737.74","3,737.74","3,737.74","3,737.74",,0.02%,,,,,,,
03/09/2016,"3,736.92","3,736.92","3,736.92","3,736.92",,0.52%,,,,,,,
03/08/2016,"3,717.49","3,717.49","3,717.49","3,717.49",,-1.11%,,,,,,,
03/07/2016,"3,759.05","3,759.05","3,759.05","3,759.05",,0.10%,,,,,,,
03/04/2016,"3,755.47","3,755.47","3,755.47","3,755.47",,0.33%,,,,,,,
03/03/2016,"3,743.02","3,743.02","3,743.02","3,743.02",,0.36%,,,,,,,
03/02/2016,"3,729.59","3,729.59","3,729.59","3,729.59",,0.43%,,,,,,,
03/01/2016,"3,713.70","3,713.70","3,713.70","3,713.70",,2.39%,,,,,,,
02/29/2016,"3,627.06","3,627.06","3,627.06","3,627.06",,-0.80%,,,,,,,
02/26/2016,"3,656.42","3,656.42","3,656.42","3,656.42",,-0.18%,,,,,,,
02/25/2016,"3,662.84","3,662.84","3,662.84","3,662.84",,1.16%,,,,,,,
02/24/2016,"3,620.87","3,620.87","3,620.87","3,620.87",,0.45%,,,,,,,
02/23/2016,"3,604.68","3,604.68","3,604.68","3,604.68",,-1.24%,,,,,,,
02/22/2016,"3,649.92","3,649.92","3,649.92","3,649.92",,1.45%,,,,,,,
02/19/2016,"3,597.92","3,597.92","3,597.92","3,597.92",,0.01%,,,,,,,
02/18/2016,"3,597.49","3,597.49","3,597.49","3,597.49",,-0.46%,,,,,,,
02/17/2016,"3,614.16","3,614.16","3,614.16","3,614.16",,1.66%,,,,,,,
02/16/2016,"3,555.20","3,555.20","3,555.20","3,555.20",,1.69%,,,,,,,
02/12/2016,"3,496.28","3,496.28","3,496.28","3,496.28",,1.96%,,,,,,,
02/11/2016,"3,428.99","3,428.99","3,428.99","3,428.99",,-1.21%,,,,,,,
02/10/2016,"3,471.04","3,471.04","3,471.04","3,471.04",,0.02%,,,,,,,
02/09/2016,"3,470.50","3,470.50","3,470.50","3,470.50",,-0.05%,,,,,,,
02/08/2016,"3,472.08","3,472.08","3,472.08","3,472.08",,-1.41%,,,,,,,
02/05/2016,"3,521.60","3,521.60","3,521.60","3,521.60",,-1.84%,,,,,,,
02/04/2016,"3,587.71","3,587.71","3,587.71","3,587.71",,0.17%,,,,,,,
02/03/2016,"3,581.53","3,581.53","3,581.53","3,581.53",,0.53%,,,,,,,
02/02/2016,"3,562.52","3,562.52","3,562.52","3,562.52",,-1.87%,,,,,,,
02/01/2016,"3,630.46","3,630.46","3,630.46","3,630.46",,-0.04%,,,,,,,
01/29/2016,"3,631.96","3,631.96","3,631.96","3,631.96",,2.48%,,,,,,,
01/28/2016,"3,544.13","3,544.13","3,544.13","3,544.13",,0.56%,,,,,,,
01/27/2016,"3,524.33","3,524.33","3,524.33","3,524.33",,-1.08%,,,,,,,
01/26/2016,"3,562.81","3,562.81","3,562.81","3,562.81",,1.41%,,,,,,,
01/25/2016,"3,513.11","3,513.11","3,513.11","3,513.11",,-1.56%,,,,,,,
01/22/2016,"3,568.90","3,568.90","3,568.90","3,568.90",,2.03%,,,,,,,
01/21/2016,"3,497.94","3,497.94","3,497.94","3,497.94",,0.52%,,,,,,,
01/20/2016,"3,479.75","3,479.75","3,479.75","3,479.75",,-1.15%,,,,,,,
01/19/2016,"3,520.40","3,520.40","3,520.40","3,520.40",,0.05%,,,,,,,
01/15/2016,"3,518.51","3,518.51","3,518.51","3,518.51",,-2.16%,,,,,,,
01/14/2016,"3,596.03","3,596.03","3,596.03","3,596.03",,1.67%,,,,,,,
01/13/2016,"3,536.92","3,536.92","3,536.92","3,536.92",,-2.49%,,,,,,,
01/12/2016,"3,627.06","3,627.06","3,627.06","3,627.06",,0.78%,,,,,,,
01/11/2016,"3,598.97","3,598.97","3,598.97","3,598.97",,0.09%,,,,,,,
01/08/2016,"3,595.91","3,595.91","3,595.91","3,595.91",,-1.08%,,,,,,,
01/07/2016,"3,635.29","3,635.29","3,635.29","3,635.29",,-2.37%,,,,,,,
01/06/2016,"3,723.44","3,723.44","3,723.44","3,723.44",,-1.28%,,,,,,,
01/05/2016,"3,771.57","3,771.57","3,771.57","3,771.57",,0.20%,,,,,,,
01/04/2016,"3,763.99","3,763.99","3,763.99","3,763.99",,-1.51%,,,,,,,
12/31/2015,"3,821.60","3,821.60","3,821.60","3,821.60",,-0.94%,,,,,,,
12/30/2015,"3,857.90","3,857.90","3,857.90","3,857.90",,-0.71%,,,,,,,
12/29/2015,"3,885.55","3,885.55","3,885.55","3,885.55",,1.08%,,,,,,,
12/28/2015,"3,843.94","3,843.94","3,843.94","3,843.94",,-0.22%,,,,,,,
12/24/2015,"3,852.31","3,852.31","3,852.31","3,852.31",,-0.16%,,,,,,,
12/23/2015,"3,858.47","3,858.47","3,858.47","3,858.47",,1.25%,,,,,,,
12/22/2015,"3,810.85","3,810.85","3,810.85","3,810.85",,0.89%,,,,,,,
12/21/2015,"3,777.15","3,777.15","3,777.15","3,777.15",,0.79%,,,,,,,
12/18/2015,"3,747.56","3,747.56","3,747.56","3,747.56",,-1.78%,,,,,,,
12/17/2015,"3,815.46","3,815.46","3,815.46","3,815.46",,-1.49%,,,,,,,
12/16/2015,"3,873.12","3,873.12","3,873.12","3,873.12",,1.46%,,,,,,,
12/15/2015,"3,817.36","3,817.36","3,817.36","3,817.36",,1.06%,,,,,,,
12/14/2015,"3,777.22","3,777.22","3,777.22","3,777.22",,0.48%,,,,,,,
12/11/2015,"3,759.09","3,759.09","3,759.09","3,759.09",,-1.93%,,,,,,,
12/10/2015,"3,832.93","3,832.93","3,832.93","3,832.93",,0.24%,,,,,,,
12/09/2015,"3,823.90","3,823.90","3,823.90","3,823.90",,-0.77%,,,,,,,
12/08/2015,"3,853.48","3,853.48","3,853.48","3,853.48",,-0.64%,,,,,,,
12/07/2015,"3,878.31","3,878.31","3,878.31","3,878.31",,-0.69%,,,,,,,
12/04/2015,"3,905.31","3,905.31","3,905.31","3,905.31",,2.05%,,,,,,,
12/03/2015,"3,826.74","3,826.74","3,826.74","3,826.74",,-1.43%,,,,,,,
12/02/2015,"3,882.38","3,882.38","3,882.38","3,882.38",,-1.08%,,,,,,,
12/01/2015,"3,924.63","3,924.63","3,924.63","3,924.63",,1.08%,,,,,,,
11/30/2015,"3,882.84","3,882.84","3,882.84","3,882.84",,-0.46%,,,,,,,
11/27/2015,"3,900.74","3,900.74","3,900.74","3,900.74",,0.08%,,,,,,,
11/25/2015,"3,897.57","3,897.57","3,897.57","3,897.57",,0.00%,,,,,,,
11/24/2015,"3,897.67","3,897.67","3,897.67","3,897.67",,0.12%,,,,,,,
11/23/2015,"3,892.80","3,892.80","3,892.80","3,892.80",,-0.12%,,,,,,,
11/20/2015,"3,897.45","3,897.45","3,897.45","3,897.45",,0.40%,,,,,,,
11/19/2015,"3,882.06","3,882.06","3,882.06","3,882.06",,-0.11%,,,,,,,
11/18/2015,"3,886.26","3,886.26","3,886.26","3,886.26",,1.62%,,,,,,,
11/17/2015,"3,824.14","3,824.14","3,824.14","3,824.14",,-0.11%,,,,,,,
11/16/2015,"3,828.46","3,828.46","3,828.46","3,828.46",,1.51%,,,,,,,
11/13/2015,"3,771.58","3,771.58","3,771.58","3,771.58",,-1.12%,,,,,,,
11/12/2015,"3,814.29","3,814.29","3,814.29","3,814.29",,-1.38%,,,,,,,
11/11/2015,"3,867.71","3,867.71","3,867.71","3,867.71",,-0.32%,,,,,,,
11/10/2015,"3,880.23","3,880.23","3,880.23","3,880.23",,0.18%,,,,,,,
11/09/2015,"3,873.37","3,873.37","3,873.37","3,873.37",,-0.96%,,,,,,,
11/06/2015,"3,910.98","3,910.98","3,910.98","3,910.98",,-0.02%,,,,,,,
11/05/2015,"3,911.89","3,911.89","3,911.89","3,911.89",,-0.09%,,,,,,,
11/04/2015,"3,915.52","3,915.52","3,915.52","3,915.52",,-0.32%,,,,,,,
11/03/2015,"3,928.05","3,928.05","3,928.05","3,928.05",,0.27%,,,,,,,
11/02/2015,"3,917.30","3,917.30","3,917.30","3,917.30",,1.19%,,,,,,,
10/30/2015,"3,871.33","3,871.33","3,871.33","3,871.33",,-0.48%,,,,,,,
10/29/2015,"3,890.04","3,890.04","3,890.04","3,890.04",,-0.03%,,,,,,,
10/28/2015,"3,891.35","3,891.35","3,891.35","3,891.35",,1.19%,,,,,,,
10/27/2015,"3,845.45","3,845.45","3,845.45","3,845.45",,-0.26%,,,,,,,
10/26/2015,"3,855.29","3,855.29","3,855.29","3,855.29",,-0.19%,,,,,,,
10/23/2015,"3,862.65","3,862.65","3,862.65","3,862.65",,1.10%,,,,,,,
10/22/2015,"3,820.49","3,820.49","3,820.49","3,820.49",,1.67%,,,,,,,
10/21/2015,"3,757.91","3,757.91","3,757.91","3,757.91",,-0.57%,,,,,,,
10/20/2015,"3,779.44","3,779.44","3,779.44","3,779.44",,-0.14%,,,,,,,
10/19/2015,"3,784.72","3,784.72","3,784.72","3,784.72",,0.03%,,,,,,,
10/16/2015,"3,783.64","3,783.64","3,783.64","3,783.64",,0.46%,,,,,,,
10/15/2015,"3,766.43","3,766.43","3,766.43","3,766.43",,1.49%,,,,,,,
10/14/2015,"3,711.11","3,711.11","3,711.11","3,711.11",,-0.47%,,,,,,,
10/13/2015,"3,728.48","3,728.48","3,728.48","3,728.48",,-0.67%,,,,,,,
10/12/2015,"3,753.73","3,753.73","3,753.73","3,753.73",,0.13%,,,,,,,
10/09/2015,"3,748.96","3,748.96","3,748.96","3,748.96",,0.08%,,,,,,,
10/08/2015,"3,746.12","3,746.12","3,746.12","3,746.12",,0.88%,,,,,,,
10/07/2015,"3,713.36","3,713.36","3,713.36","3,713.36",,0.84%,,,,,,,
10/06/2015,"3,682.33","3,682.33","3,682.33","3,682.33",,-0.36%,,,,,,,
10/05/2015,"3,695.61","3,695.61","3,695.61","3,695.61",,1.83%,,,,,,,
10/02/2015,"3,629.04","3,629.04","3,629.04","3,629.04",,1.44%,,,,,,,
10/01/2015,"3,577.47","3,577.47","3,577.47","3,577.47",,0.20%,,,,,,,
09/30/2015,"3,570.17","3,570.17","3,570.17","3,570.17",,1.91%,,,,,,,
09/29/2015,"3,503.13","3,503.13","3,503.13","3,503.13",,0.13%,,,,,,,
09/28/2015,"3,498.61","3,498.61","3,498.61","3,498.61",,-2.54%,,,,,,,
09/25/2015,"3,589.71","3,589.71","3,589.71","3,589.71",,-0.05%,,,,,,,
09/24/2015,"3,591.37","3,591.37","3,591.37","3,591.37",,-0.34%,,,,,,,
09/23/2015,"3,603.49","3,603.49","3,603.49","3,603.49",,-0.20%,,,,,,,
09/22/2015,"3,610.70","3,610.70","3,610.70","3,610.70",,-1.23%,,,,,,,
09/21/2015,"3,655.64","3,655.64","3,655.64","3,655.64",,0.46%,,,,,,,
09/18/2015,"3,638.99","3,638.99","3,638.99","3,638.99",,-1.62%,,,,,,,
09/17/2015,"3,698.74","3,698.74","3,698.74","3,698.74",,-0.24%,,,,,,,
09/16/2015,"3,707.62","3,707.62","3,707.62","3,707.62",,0.87%,,,,,,,
09/15/2015,"3,675.48","3,675.48","3,675.48","3,675.48",,1.28%,,,,,,,
09/14/2015,"3,628.87","3,628.87","3,628.87","3,628.87",,-0.40%,,,,,,,
09/11/2015,"3,643.54","3,643.54","3,643.54","3,643.54",,0.48%,,,,,,,
09/10/2015,"3,626.14","3,626.14","3,626.14","3,626.14",,0.54%,,,,,,,
09/09/2015,"3,606.80","3,606.80","3,606.80","3,606.80",,-1.38%,,,,,,,
09/08/2015,"3,657.32","3,657.32","3,657.32","3,657.32",,2.52%,,,,,,,
09/04/2015,"3,567.41","3,567.41","3,567.41","3,567.41",,-1.52%,,,,,,,
09/03/2015,"3,622.66","3,622.66","3,622.66","3,622.66",,0.12%,,,,,,,
09/02/2015,"3,618.25","3,618.25","3,618.25","3,618.25",,1.85%,,,,,,,
09/01/2015,"3,552.66","3,552.66","3,552.66","3,552.66",,-2.95%,,,,,,,
08/31/2015,"3,660.75","3,660.75","3,660.75","3,660.75",,-0.83%,,,,,,,
08/28/2015,"3,691.30","3,691.30","3,691.30","3,691.30",,0.07%,,,,,,,
08/27/2015,"3,688.60","3,688.60","3,688.60","3,688.60",,2.44%,,,,,,,
08/26/2015,"3,600.73","3,600.73","3,600.73","3,600.73",,3.91%,,,,,,,
08/25/2015,"3,465.19","3,465.19","3,465.19","3,465.19",,-1.35%,,,,,,,
08/24/2015,"3,512.65","3,512.65","3,512.65","3,512.65",,-3.94%,,,,,,,
08/21/2015,"3,656.67","3,656.67","3,656.67","3,656.67",,-3.17%,,,,,,,
08/20/2015,"3,776.36","3,776.36","3,776.36","3,776.36",,-2.11%,,,,,,,
08/19/2015,"3,857.74","3,857.74","3,857.74","3,857.74",,-0.82%,,,,,,,
08/18/2015,"3,889.60","3,889.60","3,889.60","3,889.60",,-0.24%,,,,,,,
08/17/2015,"3,899.10","3,899.10","3,899.10","3,899.10",,0.54%,,,,,,,
08/14/2015,"3,878.16","3,878.16","3,878.16","3,878.16",,0.39%,,,,,,,
08/13/2015,"3,863.03","3,863.03","3,863.03","3,863.03",,-0.11%,,,,,,,
08/12/2015,"3,867.37","3,867.37","3,867.37","3,867.37",,0.12%,,,,,,,
08/11/2015,"3,862.81","3,862.81","3,862.81","3,862.81",,-0.94%,,,,,,,
08/10/2015,"3,899.36","3,899.36","3,899.36","3,899.36",,1.28%,,,,,,,
08/07/2015,"3,849.96","3,849.96","3,849.96","3,849.96",,-0.28%,,,,,,,
08/06/2015,"3,860.92","3,860.92","3,860.92","3,860.92",,-0.75%,,,,,,,
08/05/2015,"3,889.99","3,889.99","3,889.99","3,889.99",,0.35%,,,,,,,
08/04/2015,"3,876.44","3,876.44","3,876.44","3,876.44",,-0.22%,,,,,,,
08/03/2015,"3,885.07","3,885.07","3,885.07","3,885.07",,-0.28%,,,,,,,
07/31/2015,"3,895.80","3,895.80","3,895.80","3,895.80",,-0.23%,,,,,,,
07/30/2015,"3,904.64","3,904.64","3,904.64","3,904.64",,0.01%,,,,,,,
07/29/2015,"3,904.21","3,904.21","3,904.21","3,904.21",,0.74%,,,,,,,
07/28/2015,"3,875.37","3,875.37","3,875.37","3,875.37",,1.24%,,,,,,,
07/27/2015,"3,827.93","3,827.93","3,827.93","3,827.93",,-0.58%,,,,,,,
07/24/2015,"3,850.15","3,850.15","3,850.15","3,850.15",,-1.07%,,,,,,,
07/23/2015,"3,891.79","3,891.79","3,891.79","3,891.79",,-0.56%,,,,,,,
07/22/2015,"3,913.75","3,913.75","3,913.75","3,913.75",,-0.23%,,,,,,,
07/21/2015,"3,922.70","3,922.70","3,922.70","3,922.70",,-0.42%,,,,,,,
07/20/2015,"3,939.35","3,939.35","3,939.35","3,939.35",,0.08%,,,,,,,
07/17/2015,"3,936.22","3,936.22","3,936.22","3,936.22",,0.11%,,,,,,,
07/16/2015,"3,931.85","3,931.85","3,931.85","3,931.85",,0.80%,,,,,,,
07/15/2015,"3,900.50","3,900.50","3,900.50","3,900.50",,-0.07%,,,,,,,
07/14/2015,"3,903.31","3,903.31","3,903.31","3,903.31",,0.45%,,,,,,,
07/13/2015,"3,885.97","3,885.97","3,885.97","3,885.97",,1.12%,,,,,,,
07/10/2015,"3,843.10","3,843.10","3,843.10","3,843.10",,1.23%,,,,,,,
07/09/2015,"3,796.26","3,796.26","3,796.26","3,796.26",,0.23%,,,,,,,
07/08/2015,"3,787.67","3,787.67","3,787.67","3,787.67",,-1.64%,,,,,,,
07/07/2015,"3,850.66","3,850.66","3,850.66","3,850.66",,0.61%,,,,,,,
07/06/2015,"3,827.35","3,827.35","3,827.35","3,827.35",,-0.38%,,,,,,,
07/02/2015,"3,842.06","3,842.06","3,842.06","3,842.06",,-0.03%,,,,,,,
07/01/2015,"3,843.26","3,843.26","3,843.26","3,843.26",,0.72%,,,,,,,
06/30/2015,"3,815.85","3,815.85","3,815.85","3,815.85",,0.27%,,,,,,,
06/29/2015,"3,805.50","3,805.50","3,805.50","3,805.50",,-2.08%,,,,,,,
06/26/2015,"3,886.21","3,886.21","3,886.21","3,886.21",,-0.02%,,,,,,,
06/25/2015,"3,887.04","3,887.04","3,887.04","3,887.04",,-0.29%,,,,,,,
06/24/2015,"3,898.47","3,898.47","3,898.47","3,898.47",,-0.73%,,,,,,,
06/23/2015,"3,927.23","3,927.23","3,927.23","3,927.23",,0.07%,,,,,,,
06/22/2015,"3,924.41","3,924.41","3,924.41","3,924.41",,0.61%,,,,,,,
06/19/2015,"3,900.64","3,900.64","3,900.64","3,900.64",,-0.53%,,,,,,,
06/18/2015,"3,921.43","3,921.43","3,921.43","3,921.43",,1.00%,,,,,,,
06/17/2015,"3,882.49","3,882.49","3,882.49","3,882.49",,0.20%,,,,,,,
06/16/2015,"3,874.73","3,874.73","3,874.73","3,874.73",,0.57%,,,,,,,
06/15/2015,"3,852.75","3,852.75","3,852.75","3,852.75",,-0.46%,,,,,,,
06/12/2015,"3,870.56","3,870.56","3,870.56","3,870.56",,-0.69%,,,,,,,
06/11/2015,"3,897.59","3,897.59","3,897.59","3,897.59",,0.20%,,,,,,,
06/10/2015,"3,889.70","3,889.70","3,889.70","3,889.70",,1.21%,,,,,,,
06/09/2015,"3,843.16","3,843.16","3,843.16","3,843.16",,0.04%,,,,,,,
06/08/2015,"3,841.45","3,841.45","3,841.45","3,841.45",,-0.63%,,,,,,,
06/05/2015,"3,865.83","3,865.83","3,865.83","3,865.83",,-0.14%,,,,,,,
06/04/2015,"3,871.23","3,871.23","3,871.23","3,871.23",,-0.86%,,,,,,,
06/03/2015,"3,904.83","3,904.83","3,904.83","3,904.83",,0.23%,,,,,,,
06/02/2015,"3,895.85","3,895.85","3,895.85","3,895.85",,-0.10%,,,,,,,
06/01/2015,"3,899.59","3,899.59","3,899.59","3,899.59",,0.22%,,,,,,,
05/29/2015,"3,891.18","3,891.18","3,891.18","3,891.18",,-0.63%,,,,,,,
05/28/2015,"3,915.82","3,915.82","3,915.82","3,915.82",,-0.11%,,,,,,,
05/27/2015,"3,920.11","3,920.11","3,920.11","3,920.11",,0.93%,,,,,,,
05/26/2015,"3,883.88","3,883.88","3,883.88","3,883.88",,-1.03%,,,,,,,
05/22/2015,"3,924.16","3,924.16","3,924.16","3,924.16",,-0.22%,,,,,,,
05/21/2015,"3,932.90","3,932.90","3,932.90","3,932.90",,0.25%,,,,,,,
05/20/2015,"3,923.18","3,923.18","3,923.18","3,923.18",,-0.08%,,,,,,,
05/19/2015,"3,926.41","3,926.41","3,926.41","3,926.41",,-0.04%,,,,,,,
05/18/2015,"3,928.15","3,928.15","3,928.15","3,928.15",,0.31%,,,,,,,
05/15/2015,"3,915.99","3,915.99","3,915.99","3,915.99",,0.09%,,,,,,,
05/14/2015,"3,912.52","3,912.52","3,912.52","3,912.52",,1.09%,,,,,,,
05/13/2015,"3,870.36","3,870.36","3,870.36","3,870.36",,-0.01%,,,,,,,
05/12/2015,"3,870.69","3,870.69","3,870.69","3,870.69",,-0.29%,,,,,,,
05/11/2015,"3,881.93","3,881.93","3,881.93","3,881.93",,-0.49%,,,,,,,
05/08/2015,"3,901.01","3,901.01","3,901.01","3,901.01",,1.35%,,,,,,,
05/07/2015,"3,849.13","3,849.13","3,849.13","3,849.13",,0.40%,,,,,,,
05/06/2015,"3,833.70","3,833.70","3,833.70","3,833.70",,-0.41%,,,,,,,
05/05/2015,"3,849.41","3,849.41","3,849.41","3,849.41",,-1.17%,,,,,,,
