תאריך,שער,פתיחה,גבוה,נמוך,נפח,שינוי %,,,,,
18.11.2011,4.84,4.84,4.875,4.825,,0.00%,,,,,
17.11.2011,4.84,4.82,4.855,4.825,,0.41%,,,,,
16.11.2011,4.82,4.83,4.88,4.815,,-0.21%,,,,,
15.11.2011,4.83,4.82,4.855,4.8,,0.21%,,,,,
14.11.2011,4.82,4.8,4.865,4.79,,0.21%,,,,,
11.11.2011,4.81,4.8,4.835,4.785,,0.21%,,,,,
10.11.2011,4.8,4.78,4.825,4.775,,0.42%,,,,,
09.11.2011,4.78,4.74,4.805,4.725,,0.84%,,,,,
08.11.2011,4.74,4.71,4.755,4.685,,0.64%,,,,,
07.11.2011,4.71,4.68,4.735,4.685,,0.43%,,,,,
04.11.2011,4.69,4.68,4.725,4.67,,0.21%,,,,,
03.11.2011,4.68,4.69,4.745,4.68,,-0.21%,,,,,
02.11.2011,4.69,4.66,4.72,4.655,,0.43%,,,,,
01.11.2011,4.67,4.62,4.725,4.585,,0.86%,,,,,
31.10.2011,4.63,4.75,4.775,4.515,,-2.11%,,,,,
28.10.2011,4.73,4.73,4.765,4.725,,-0.21%,,,,,
27.10.2011,4.74,4.78,4.815,4.725,,-0.84%,,,,,
26.10.2011,4.78,4.78,4.835,4.765,,-0.21%,,,,,
25.10.2011,4.79,4.78,4.835,4.755,,0.21%,,,,,
24.10.2011,4.78,4.76,4.815,4.745,,0.63%,,,,,
21.10.2011,4.75,4.76,4.8,4.72,,0.00%,,,,,
20.10.2011,4.75,4.74,4.795,4.735,,0.21%,,,,,
19.10.2011,4.74,4.74,4.77,4.715,,0.21%,,,,,
18.10.2011,4.73,4.73,4.795,4.705,,0.21%,,,,,
17.10.2011,4.72,4.72,4.785,4.68,,-0.21%,,,,,
14.10.2011,4.73,4.75,4.78,4.715,,-0.42%,,,,,
13.10.2011,4.75,4.71,4.775,4.715,,0.85%,,,,,
12.10.2011,4.71,4.79,4.815,4.705,,-1.88%,,,,,
11.10.2011,4.8,4.79,4.835,4.755,,-0.21%,,,,,
10.10.2011,4.81,4.84,4.855,4.765,,-0.62%,,,,,
07.10.2011,4.84,4.84,4.865,4.805,,0.00%,,,,,
06.10.2011,4.84,4.84,4.895,4.805,,0.00%,,,,,
05.10.2011,4.84,4.88,4.91,4.825,,-0.82%,,,,,
04.10.2011,4.88,4.91,4.925,4.84,,-0.41%,,,,,
03.10.2011,4.9,4.82,4.915,4.79,,1.66%,,,,,
30.09.2011,4.82,4.85,4.895,4.815,,-0.62%,,,,,
29.09.2011,4.85,4.86,4.88,4.835,,-0.21%,,,,,
28.09.2011,4.86,4.84,4.885,4.825,,0.62%,,,,,
27.09.2011,4.83,4.88,4.895,4.815,,-0.82%,,,,,
26.09.2011,4.87,4.82,4.905,4.825,,0.83%,,,,,
23.09.2011,4.83,4.87,4.895,4.815,,-0.62%,,,,,
22.09.2011,4.86,4.85,4.895,4.805,,0.21%,,,,,
21.09.2011,4.85,4.82,4.87,4.805,,0.62%,,,,,
20.09.2011,4.82,4.81,4.865,4.795,,0.42%,,,,,
19.09.2011,4.8,4.76,4.865,4.75,,0.84%,,,,,
16.09.2011,4.76,4.76,4.805,4.74,,0.00%,,,,,
15.09.2011,4.76,4.83,4.85,4.73,,-1.45%,,,,,
14.09.2011,4.83,4.82,4.865,4.805,,0.42%,,,,,
13.09.2011,4.81,4.82,4.85,4.815,,-0.21%,,,,,
12.09.2011,4.82,4.78,4.855,4.76,,1.47%,,,,,
09.09.2011,4.75,4.77,4.815,4.735,,-0.42%,,,,,
08.09.2011,4.77,4.74,4.785,4.735,,0.63%,,,,,
07.09.2011,4.74,4.73,4.785,4.715,,0.21%,,,,,
06.09.2011,4.73,4.72,4.775,4.685,,0.00%,,,,,
05.09.2011,4.73,4.67,4.745,4.67,,1.07%,,,,,
02.09.2011,4.68,4.64,4.71,4.625,,0.86%,,,,,
01.09.2011,4.64,4.64,4.665,4.61,,0.00%,,,,,
31.08.2011,4.64,4.66,4.675,4.625,,-0.22%,,,,,
30.08.2011,4.65,4.65,4.695,4.625,,0.22%,,,,,
29.08.2011,4.64,4.69,4.73,4.635,,-1.28%,,,,,
26.08.2011,4.7,4.67,4.725,4.67,,0.64%,,,,,
25.08.2011,4.67,4.68,4.705,4.655,,-0.21%,,,,,
24.08.2011,4.68,4.68,4.725,4.67,,0.00%,,,,,
23.08.2011,4.68,4.66,4.71,4.645,,0.43%,,,,,
22.08.2011,4.66,4.63,4.685,4.63,,0.00%,,,,,
19.08.2011,4.66,4.65,4.705,4.635,,0.22%,,,,,
18.08.2011,4.65,4.6,4.695,4.58,,1.09%,,,,,
17.08.2011,4.6,4.6,4.635,4.575,,0.00%,,,,,
16.08.2011,4.6,4.58,4.625,4.56,,0.44%,,,,,
15.08.2011,4.58,4.58,4.62,4.545,,-0.43%,,,,,
12.08.2011,4.6,4.6,4.64,4.585,,0.00%,,,,,
11.08.2011,4.6,4.63,4.695,4.59,,-0.43%,,,,,
10.08.2011,4.62,4.59,4.665,4.56,,0.43%,,,,,
09.08.2011,4.6,4.59,4.665,4.585,,0.22%,,,,,
08.08.2011,4.59,4.51,4.61,4.5,,2.23%,,,,,
05.08.2011,4.49,4.41,4.515,4.405,,1.35%,,,,,
04.08.2011,4.43,4.5,4.51,4.335,,-1.34%,,,,,
03.08.2011,4.49,4.47,4.535,4.47,,0.22%,,,,,
02.08.2011,4.48,4.43,4.505,4.395,,0.90%,,,,,
01.08.2011,4.44,4.42,4.505,4.375,,-0.45%,,,,,
29.07.2011,4.46,4.4,4.475,4.395,,1.36%,,,,,
28.07.2011,4.4,4.37,4.43,4.37,,0.92%,,,,,
27.07.2011,4.36,4.35,4.39,4.345,,0.23%,,,,,
26.07.2011,4.35,4.33,4.375,4.315,,0.69%,,,,,
25.07.2011,4.32,4.34,4.38,4.325,,0.23%,,,,,
22.07.2011,4.31,4.32,4.345,4.295,,-0.46%,,,,,
21.07.2011,4.33,4.33,4.375,4.315,,0.00%,,,,,
20.07.2011,4.33,4.34,4.375,4.325,,-0.23%,,,,,
19.07.2011,4.34,4.35,4.365,4.335,,-0.23%,,,,,
18.07.2011,4.35,4.34,4.385,4.325,,0.46%,,,,,
15.07.2011,4.33,4.32,4.365,4.305,,0.46%,,,,,
14.07.2011,4.31,4.34,4.365,4.305,,-0.46%,,,,,
13.07.2011,4.33,4.35,4.365,4.31,,-1.14%,,,,,
12.07.2011,4.38,4.27,4.405,4.275,,2.34%,,,,,
11.07.2011,4.28,4.21,4.295,4.215,,1.42%,,,,,
08.07.2011,4.22,4.18,4.25,4.165,,0.96%,,,,,
07.07.2011,4.18,4.21,4.235,4.175,,-0.71%,,,,,
06.07.2011,4.21,4.21,4.235,4.195,,0.00%,,,,,
05.07.2011,4.21,4.2,4.225,4.175,,0.24%,,,,,
04.07.2011,4.2,4.19,4.225,4.17,,0.48%,,,,,
01.07.2011,4.18,4.21,4.245,4.18,,-0.71%,,,,,
30.06.2011,4.21,4.23,4.28,4.205,,-0.47%,,,,,
29.06.2011,4.23,4.24,4.265,4.205,,0.00%,,,,,
28.06.2011,4.23,4.25,4.295,4.235,,-0.47%,,,,,
27.06.2011,4.25,4.27,4.32,4.245,,-0.47%,,,,,
24.06.2011,4.27,4.26,4.31,4.255,,0.47%,,,,,
23.06.2011,4.25,4.24,4.305,4.23,,0.24%,,,,,
22.06.2011,4.24,4.24,4.28,4.22,,0.00%,,,,,
21.06.2011,4.24,4.28,4.305,4.245,,-0.93%,,,,,
20.06.2011,4.28,4.29,4.325,4.275,,0.00%,,,,,
17.06.2011,4.28,4.28,4.33,4.265,,0.00%,,,,,
16.06.2011,4.28,4.24,4.34,4.235,,1.18%,,,,,
15.06.2011,4.23,4.21,4.265,4.195,,0.48%,,,,,
14.06.2011,4.21,4.25,4.27,4.205,,-0.94%,,,,,
13.06.2011,4.25,4.24,4.285,4.215,,0.24%,,,,,
10.06.2011,4.24,4.21,4.265,4.21,,0.95%,,,,,
09.06.2011,4.2,4.2,4.245,4.195,,-0.24%,,,,,
08.06.2011,4.21,4.19,4.23,4.185,,0.48%,,,,,
07.06.2011,4.19,4.2,4.235,4.18,,-0.48%,,,,,
06.06.2011,4.21,4.19,4.245,4.175,,0.48%,,,,,
03.06.2011,4.19,4.18,4.225,4.175,,0.00%,,,,,
02.06.2011,4.19,4.24,4.255,4.18,,-1.18%,,,,,
01.06.2011,4.24,4.2,4.245,4.19,,0.95%,,,,,
31.05.2011,4.2,4.26,4.275,4.19,,-1.41%,,,,,
30.05.2011,4.26,4.28,4.33,4.255,,-0.70%,,,,,
27.05.2011,4.29,4.27,4.315,4.265,,0.47%,,,,,
26.05.2011,4.27,4.24,4.295,4.22,,0.71%,,,,,
25.05.2011,4.24,4.23,4.275,4.23,,0.24%,,,,,
24.05.2011,4.23,4.26,4.285,4.225,,-0.70%,,,,,
23.05.2011,4.26,4.26,4.345,4.235,,-0.23%,,,,,
20.05.2011,4.27,4.27,4.285,4.235,,0.00%,,,,,
19.05.2011,4.27,4.3,4.32,4.235,,-0.70%,,,,,
18.05.2011,4.3,4.33,4.385,4.295,,-0.69%,,,,,
17.05.2011,4.33,4.35,4.375,4.295,,-0.46%,,,,,
16.05.2011,4.35,4.34,4.395,4.32,,0.00%,,,,,
13.05.2011,4.35,4.31,4.375,4.295,,0.93%,,,,,
12.05.2011,4.31,4.3,4.355,4.285,,0.23%,,,,,
11.05.2011,4.3,4.26,4.325,4.25,,0.94%,,,,,
10.05.2011,4.26,4.3,4.315,4.255,,-0.93%,,,,,
09.05.2011,4.3,4.27,4.315,4.245,,0.47%,,,,,
06.05.2011,4.28,4.28,4.33,4.245,,-0.47%,,,,,
05.05.2011,4.3,4.2,4.315,4.205,,2.38%,,,,,
04.05.2011,4.2,4.16,4.225,4.16,,0.72%,,,,,
03.05.2011,4.17,4.14,4.205,4.145,,0.24%,,,,,
02.05.2011,4.16,4.16,4.18,4.135,,-0.24%,,,,,
29.04.2011,4.17,4.16,4.185,4.135,,0.24%,,,,,
28.04.2011,4.16,4.16,4.2,4.15,,-0.24%,,,,,
27.04.2011,4.17,4.19,4.21,4.145,,-0.48%,,,,,
26.04.2011,4.19,4.16,4.205,4.155,,0.72%,,,,,
25.04.2011,4.16,4.16,4.18,4.125,,0.00%,,,,,
22.04.2011,4.16,4.16,4.175,4.145,,0.00%,,,,,
21.04.2011,4.16,4.14,4.175,4.135,,0.48%,,,,,
20.04.2011,4.14,4.15,4.165,4.11,,-0.24%,,,,,
19.04.2011,4.15,4.16,4.195,4.145,,0.00%,,,,,
18.04.2011,4.15,4.1,4.215,4.1,,1.22%,,,,,
15.04.2011,4.1,4.09,4.125,4.075,,0.24%,,,,,
14.04.2011,4.09,4.07,4.145,4.065,,0.49%,,,,,
13.04.2011,4.07,4.1,4.115,4.045,,-0.97%,,,,,
12.04.2011,4.11,4.06,4.135,4.06,,1.23%,,,,,
11.04.2011,4.06,4.05,4.095,4.035,,0.25%,,,,,
08.04.2011,4.05,4.05,4.075,4.025,,0.00%,,,,,
07.04.2011,4.05,4.03,4.085,4.025,,0.75%,,,,,
06.04.2011,4.02,4.08,4.085,4.025,,-1.23%,,,,,
05.04.2011,4.07,4.11,4.125,4.075,,-1.21%,,,,,
04.04.2011,4.12,4.11,4.135,4.095,,-0.24%,,,,,
01.04.2011,4.13,4.17,4.185,4.085,,-1.20%,,,,,
31.03.2011,4.18,4.22,4.245,4.175,,-0.95%,,,,,
30.03.2011,4.22,4.27,4.285,4.215,,-1.17%,,,,,
29.03.2011,4.27,4.31,4.325,4.265,,-0.93%,,,,,
28.03.2011,4.31,4.36,4.365,4.305,,-1.37%,,,,,
25.03.2011,4.37,4.39,4.405,4.355,,-0.46%,,,,,
24.03.2011,4.39,4.37,4.415,4.365,,0.23%,,,,,
23.03.2011,4.38,4.36,4.405,4.355,,0.46%,,,,,
22.03.2011,4.36,4.35,4.375,4.34,,0.23%,,,,,
21.03.2011,4.35,4.37,4.395,4.34,,-0.68%,,,,,
18.03.2011,4.38,4.49,4.5,4.325,,-2.67%,,,,,
17.03.2011,4.5,4.59,4.63,4.475,,-1.32%,,,,,
16.03.2011,4.56,4.4,4.575,4.365,,3.64%,,,,,
15.03.2011,4.4,4.33,4.445,4.315,,1.38%,,,,,
14.03.2011,4.34,4.35,4.415,4.31,,-0.23%,,,,,
11.03.2011,4.35,4.31,4.385,4.29,,0.93%,,,,,
10.03.2011,4.31,4.3,4.325,4.285,,0.23%,,,,,
09.03.2011,4.3,4.33,4.335,4.295,,-0.46%,,,,,
08.03.2011,4.32,4.36,4.395,4.305,,-0.92%,,,,,
07.03.2011,4.36,4.39,4.415,4.355,,-0.46%,,,,,
04.03.2011,4.38,4.38,4.415,4.355,,0.00%,,,,,
03.03.2011,4.38,4.42,4.44,4.375,,-0.90%,,,,,
02.03.2011,4.42,4.44,4.465,4.415,,-0.23%,,,,,
01.03.2011,4.43,4.43,4.445,4.39,,0.00%,,,,,
28.02.2011,4.43,4.46,4.48,4.415,,-0.67%,,,,,
25.02.2011,4.46,4.46,4.485,4.445,,0.00%,,,,,
24.02.2011,4.46,4.43,4.485,4.425,,0.68%,,,,,
23.02.2011,4.43,4.41,4.435,4.375,,0.68%,,,,,
22.02.2011,4.4,4.34,4.415,4.315,,1.38%,,,,,
21.02.2011,4.34,4.34,4.365,4.315,,0.00%,,,,,
18.02.2011,4.34,4.34,4.37,4.33,,0.00%,,,,,
17.02.2011,4.34,4.31,4.365,4.305,,0.93%,,,,,
16.02.2011,4.3,4.34,4.375,4.295,,-0.92%,,,,,
15.02.2011,4.34,4.38,4.415,4.335,,-0.91%,,,,,
14.02.2011,4.38,4.39,4.44,4.37,,-0.68%,,,,,
11.02.2011,4.41,4.41,4.43,4.395,,-0.23%,,,,,
10.02.2011,4.42,4.45,4.465,4.405,,-0.67%,,,,,
09.02.2011,4.45,4.44,4.465,4.415,,0.45%,,,,,
08.02.2011,4.43,4.47,4.515,4.425,,-0.89%,,,,,
07.02.2011,4.47,4.49,4.525,4.445,,-1.32%,,,,,
04.02.2011,4.53,4.54,4.59,4.495,,-0.22%,,,,,
03.02.2011,4.54,4.51,4.565,4.495,,0.67%,,,,,
02.02.2011,4.51,4.52,4.535,4.495,,-0.22%,,,,,
01.02.2011,4.52,4.52,4.545,4.505,,0.00%,,,,,
31.01.2011,4.52,4.53,4.575,4.5,,1.12%,,,,,
28.01.2011,4.47,4.4,4.525,4.395,,1.59%,,,,,
27.01.2011,4.4,4.39,4.415,4.345,,0.46%,,,,,
26.01.2011,4.38,4.38,4.405,4.365,,0.00%,,,,,
25.01.2011,4.38,4.37,4.4,4.355,,0.23%,,,,,
24.01.2011,4.37,4.39,4.405,4.345,,-0.46%,,,,,
21.01.2011,4.39,4.36,4.405,4.355,,0.92%,,,,,
20.01.2011,4.35,4.32,4.42,4.305,,0.69%,,,,,
19.01.2011,4.32,4.27,4.335,4.265,,1.17%,,,,,
18.01.2011,4.27,4.28,4.305,4.26,,-0.23%,,,,,
17.01.2011,4.28,4.29,4.315,4.245,,0.00%,,,,,
14.01.2011,4.28,4.29,4.315,4.275,,-0.23%,,,,,
13.01.2011,4.29,4.26,4.34,4.26,,0.47%,,,,,
12.01.2011,4.27,4.25,4.3,4.225,,0.47%,,,,,
11.01.2011,4.25,4.31,4.315,4.23,,-1.39%,,,,,
10.01.2011,4.31,4.29,4.325,4.285,,0.00%,,,,,
07.01.2011,4.31,4.28,4.335,4.265,,0.47%,,,,,
06.01.2011,4.29,4.26,4.305,4.245,,0.94%,,,,,
05.01.2011,4.25,4.29,4.325,4.245,,-0.93%,,,,,
04.01.2011,4.29,4.32,4.335,4.275,,-0.69%,,,,,
03.01.2011,4.32,4.35,4.375,4.325,,-0.23%,,,,,
31.12.2010,4.33,4.34,4.385,4.335,,-0.23%,,,,,
30.12.2010,4.34,4.37,4.405,4.32,,-0.69%,,,,,
29.12.2010,4.37,4.33,4.385,4.325,,1.16%,,,,,
28.12.2010,4.32,4.31,4.375,4.305,,0.23%,,,,,
27.12.2010,4.31,4.32,4.345,4.295,,-0.23%,,,,,
24.12.2010,4.32,4.33,4.34,4.31,,-0.23%,,,,,
23.12.2010,4.33,4.29,4.345,4.295,,0.93%,,,,,
22.12.2010,4.29,4.28,4.315,4.285,,0.23%,,,,,
21.12.2010,4.28,4.31,4.345,4.285,,-0.70%,,,,,
20.12.2010,4.31,4.29,4.32,4.27,,0.70%,,,,,
17.12.2010,4.28,4.27,4.305,4.265,,0.23%,,,,,
16.12.2010,4.27,4.27,4.295,4.255,,0.23%,,,,,
15.12.2010,4.26,4.3,4.305,4.255,,-0.70%,,,,,
14.12.2010,4.29,4.32,4.345,4.29,,-0.69%,,,,,
13.12.2010,4.32,4.31,4.335,4.275,,0.47%,,,,,
10.12.2010,4.3,4.33,4.345,4.295,,-0.46%,,,,,
09.12.2010,4.32,4.31,4.345,4.3,,0.23%,,,,,
08.12.2010,4.31,4.33,4.36,4.295,,-0.23%,,,,,
07.12.2010,4.32,4.38,4.405,4.325,,-1.37%,,,,,
06.12.2010,4.38,4.37,4.405,4.355,,0.00%,,,,,
03.12.2010,4.38,4.33,4.395,4.315,,1.15%,,,,,
02.12.2010,4.33,4.34,4.38,4.315,,-0.23%,,,,,
01.12.2010,4.34,4.39,4.415,4.325,,-1.14%,,,,,
30.11.2010,4.39,4.36,4.435,4.365,,0.69%,,,,,
29.11.2010,4.36,4.37,4.385,4.34,,-0.23%,,,,,
26.11.2010,4.37,4.37,4.405,4.335,,0.23%,,,,,
25.11.2010,4.36,4.36,4.385,4.355,,-0.23%,,,,,
24.11.2010,4.37,4.42,4.425,4.36,,-0.91%,,,,,
23.11.2010,4.41,4.36,4.44,4.335,,1.15%,,,,,
22.11.2010,4.36,4.35,4.375,4.325,,0.23%,,,,,
19.11.2010,4.35,4.37,4.41,4.345,,-0.46%,,,,,
18.11.2010,4.37,4.41,4.425,4.355,,-0.91%,,,,,
17.11.2010,4.41,4.41,4.43,4.395,,0.00%,,,,,
16.11.2010,4.41,4.42,4.445,4.395,,-0.23%,,,,,
15.11.2010,4.42,4.44,4.455,4.405,,-0.67%,,,,,
12.11.2010,4.45,4.43,4.515,4.43,,0.45%,,,,,
11.11.2010,4.43,4.41,4.46,4.41,,0.23%,,,,,
10.11.2010,4.42,4.45,4.465,4.4,,-0.45%,,,,,
09.11.2010,4.44,4.48,4.505,4.425,,-0.67%,,,,,
08.11.2010,4.47,4.42,4.485,4.405,,1.36%,,,,,
05.11.2010,4.41,4.42,4.45,4.4,,-0.23%,,,,,
04.11.2010,4.42,4.43,4.48,4.415,,-0.23%,,,,,
03.11.2010,4.43,4.47,4.49,4.425,,-0.89%,,,,,
02.11.2010,4.47,4.5,4.505,4.465,,-0.67%,,,,,
01.11.2010,4.5,4.53,4.535,4.455,,-0.22%,,,,,
29.10.2010,4.51,4.48,4.525,4.485,,0.67%,,,,,
28.10.2010,4.48,4.46,4.505,4.455,,0.45%,,,,,
27.10.2010,4.46,4.47,4.495,4.43,,0.00%,,,,,
26.10.2010,4.46,4.46,4.495,4.44,,0.00%,,,,,
25.10.2010,4.46,4.45,4.51,4.445,,0.00%,,,,,
22.10.2010,4.46,4.45,4.495,4.44,,0.22%,,,,,
21.10.2010,4.45,4.44,4.49,4.405,,0.00%,,,,,
20.10.2010,4.45,4.42,4.475,4.415,,0.68%,,,,,
19.10.2010,4.42,4.4,4.445,4.38,,0.68%,,,,,
18.10.2010,4.39,4.4,4.435,4.385,,0.00%,,,,,
15.10.2010,4.39,4.39,4.415,4.375,,0.00%,,,,,
14.10.2010,4.39,4.39,4.435,4.375,,0.00%,,,,,
13.10.2010,4.39,4.41,4.42,4.375,,-0.45%,,,,,
12.10.2010,4.41,4.39,4.445,4.375,,0.46%,,,,,
11.10.2010,4.39,4.39,4.42,4.375,,0.00%,,,,,
08.10.2010,4.39,4.38,4.405,4.35,,0.46%,,,,,
07.10.2010,4.37,4.32,4.395,4.305,,1.16%,,,,,
06.10.2010,4.32,4.33,4.355,4.31,,-0.23%,,,,,
05.10.2010,4.33,4.34,4.355,4.315,,-0.23%,,,,,
04.10.2010,4.34,4.36,4.385,4.325,,-0.46%,,,,,
01.10.2010,4.36,4.35,4.4,4.345,,-0.46%,,,,,
30.09.2010,4.38,4.37,4.405,4.335,,0.23%,,,,,
29.09.2010,4.37,4.37,4.395,4.335,,0.00%,,,,,
28.09.2010,4.37,4.35,4.395,4.345,,0.46%,,,,,
27.09.2010,4.35,4.34,4.395,4.345,,-0.68%,,,,,
24.09.2010,4.38,4.38,4.385,4.335,,0.00%,,,,,
23.09.2010,4.38,4.36,4.41,4.355,,0.46%,,,,,
22.09.2010,4.36,4.35,4.385,4.35,,0.23%,,,,,
21.09.2010,4.35,4.34,4.365,4.325,,0.23%,,,,,
20.09.2010,4.34,4.34,4.36,4.325,,0.00%,,,,,
17.09.2010,4.34,4.35,4.365,4.315,,-0.23%,,,,,
16.09.2010,4.35,4.37,4.415,4.345,,-0.46%,,,,,
15.09.2010,4.37,4.52,4.535,4.37,,-3.32%,,,,,
14.09.2010,4.52,4.49,4.54,4.495,,0.67%,,,,,
13.09.2010,4.49,4.49,4.515,4.47,,0.45%,,,,,
10.09.2010,4.47,4.5,4.505,4.465,,-0.67%,,,,,
09.09.2010,4.5,4.49,4.535,4.485,,0.22%,,,,,
08.09.2010,4.49,4.52,4.545,4.485,,-0.44%,,,,,
07.09.2010,4.51,4.48,4.54,4.47,,0.89%,,,,,
06.09.2010,4.47,4.46,4.485,4.455,,0.00%,,,,,
03.09.2010,4.47,4.48,4.505,4.415,,-0.22%,,,,,
02.09.2010,4.48,4.48,4.515,4.465,,0.00%,,,,,
01.09.2010,4.48,4.53,4.545,4.465,,-0.88%,,,,,
31.08.2010,4.52,4.51,4.565,4.505,,0.22%,,,,,
30.08.2010,4.51,4.47,4.535,4.445,,0.67%,,,,,
27.08.2010,4.48,4.51,4.545,4.465,,-0.67%,,,,,
26.08.2010,4.51,4.5,4.525,4.495,,0.22%,,,,,
25.08.2010,4.5,4.53,4.545,4.49,,-1.10%,,,,,
24.08.2010,4.55,4.47,4.585,4.47,,1.79%,,,,,
23.08.2010,4.47,4.44,4.485,4.435,,0.68%,,,,,
20.08.2010,4.44,4.44,4.47,4.415,,0.00%,,,,,
19.08.2010,4.44,4.42,4.465,4.4,,0.68%,,,,,
18.08.2010,4.41,4.41,4.445,4.405,,0.00%,,,,,
17.08.2010,4.41,4.44,4.465,4.405,,-0.68%,,,,,
16.08.2010,4.44,4.41,4.465,4.405,,0.68%,,,,,
13.08.2010,4.41,4.42,4.445,4.385,,-0.23%,,,,,
12.08.2010,4.42,4.44,4.47,4.41,,-0.45%,,,,,
11.08.2010,4.44,4.42,4.48,4.415,,0.91%,,,,,
10.08.2010,4.4,4.37,4.435,4.37,,0.46%,,,,,
09.08.2010,4.38,4.4,4.415,4.375,,-0.45%,,,,,
06.08.2010,4.4,4.39,4.435,4.37,,0.00%,,,,,
05.08.2010,4.4,4.36,4.415,4.355,,0.92%,,,,,
04.08.2010,4.36,4.38,4.425,4.36,,-0.46%,,,,,
03.08.2010,4.38,4.34,4.405,4.335,,0.92%,,,,,
02.08.2010,4.34,4.37,4.385,4.325,,-0.46%,,,,,
30.07.2010,4.36,4.35,4.405,4.35,,0.23%,,,,,
29.07.2010,4.35,4.35,4.385,4.325,,0.00%,,,,,
28.07.2010,4.35,4.32,4.375,4.305,,0.46%,,,,,
27.07.2010,4.33,4.39,4.415,4.325,,-1.37%,,,,,
26.07.2010,4.39,4.4,4.445,4.375,,-0.23%,,,,,
23.07.2010,4.4,4.43,4.455,4.395,,-0.68%,,,,,
22.07.2010,4.43,4.44,4.495,4.425,,0.00%,,,,,
21.07.2010,4.43,4.39,4.46,4.395,,0.91%,,,,,
20.07.2010,4.39,4.43,4.455,4.395,,-0.90%,,,,,
19.07.2010,4.43,4.45,4.465,4.415,,-0.45%,,,,,
16.07.2010,4.45,4.41,4.475,4.4,,0.68%,,,,,
15.07.2010,4.42,4.37,4.445,4.365,,1.38%,,,,,
14.07.2010,4.36,4.35,4.4,4.325,,0.46%,,,,,
13.07.2010,4.34,4.36,4.385,4.34,,-0.46%,,,,,
12.07.2010,4.36,4.36,4.385,4.335,,0.00%,,,,,
09.07.2010,4.36,4.38,4.385,4.355,,-0.23%,,,,,
08.07.2010,4.37,4.42,4.425,4.36,,-1.13%,,,,,
07.07.2010,4.42,4.44,4.475,4.415,,-0.45%,,,,,
06.07.2010,4.44,4.43,4.455,4.405,,0.23%,,,,,
05.07.2010,4.43,4.44,4.45,4.41,,-0.23%,,,,,
02.07.2010,4.44,4.43,4.465,4.395,,0.00%,,,,,
01.07.2010,4.44,4.4,4.475,4.375,,1.14%,,,,,
30.06.2010,4.39,4.38,4.405,4.35,,0.23%,,,,,
29.06.2010,4.38,4.34,4.405,4.34,,0.92%,,,,,
28.06.2010,4.34,4.33,4.37,4.315,,0.46%,,,,,
25.06.2010,4.32,4.31,4.335,4.295,,0.23%,,,,,
24.06.2010,4.31,4.28,4.345,4.275,,0.47%,,,,,
23.06.2010,4.29,4.25,4.305,4.235,,1.18%,,,,,
22.06.2010,4.24,4.2,4.25,4.19,,0.95%,,,,,
21.06.2010,4.2,4.22,4.23,4.16,,-0.24%,,,,,
18.06.2010,4.21,4.21,4.22,4.19,,0.24%,,,,,
17.06.2010,4.2,4.17,4.23,4.16,,0.72%,,,,,
16.06.2010,4.17,4.17,4.19,4.14,,-0.24%,,,,,
15.06.2010,4.18,4.16,4.21,4.16,,0.24%,,,,,
14.06.2010,4.17,4.19,4.2,4.13,,-0.71%,,,,,
11.06.2010,4.2,4.21,4.23,4.19,,-0.24%,,,,,
10.06.2010,4.21,4.24,4.26,4.2,,-0.94%,,,,,
09.06.2010,4.25,4.24,4.27,4.21,,0.24%,,,,,
08.06.2010,4.24,4.24,4.28,4.2,,0.00%,,,,,
07.06.2010,4.24,4.22,4.27,4.2,,1.19%,,,,,
04.06.2010,4.19,4.16,4.23,4.14,,0.96%,,,,,
03.06.2010,4.15,4.25,4.25,4.13,,-0.72%,,,,,
02.06.2010,4.18,4.25,4.25,4.17,,-1.42%,,,,,
01.06.2010,4.24,4.25,4.29,4.21,,-0.24%,,,,,
31.05.2010,4.25,4.21,4.27,4.17,,0.95%,,,,,
28.05.2010,4.21,4.21,4.25,4.18,,0.24%,,,,,
27.05.2010,4.2,4.3,4.3,4.2,,-2.55%,,,,,
26.05.2010,4.31,4.25,4.31,4.23,,1.41%,,,,,
25.05.2010,4.25,4.23,4.34,4.23,,0.47%,,,,,
24.05.2010,4.23,4.24,4.26,4.19,,-0.70%,,,,,
21.05.2010,4.26,4.28,4.3,4.21,,0.24%,,,,,
20.05.2010,4.25,4.13,4.31,4.09,,2.66%,,,,,
19.05.2010,4.14,4.11,4.2,4.08,,0.73%,,,,,
18.05.2010,4.11,4.06,4.11,4.03,,1.23%,,,,,
