תאריך,שער,פתיחה,גבוה,נמוך,נפח,שינוי %,,,,,,,,
23.04.2024,4.6874,4.6596,4.7073,4.6396,,0.73%,,,,,,,,
22.04.2024,4.6536,4.6539,4.6729,4.6175,,0.07%,,,,,,,,
19.04.2024,4.6504,4.7128,4.7551,4.6434,,-1.15%,,,,,,,,
18.04.2024,4.7044,4.7263,4.7621,4.6926,,-0.28%,,,,,,,,
17.04.2024,4.7177,4.6707,4.7381,4.6597,,1.13%,,,,,,,,
16.04.2024,4.665,4.6652,4.7038,4.6389,,0.06%,,,,,,,,
15.04.2024,4.662,4.6863,4.7092,4.6202,,-0.60%,,,,,,,,
12.04.2024,4.6903,4.7059,4.7189,4.6723,,-0.04%,,,,,,,,
11.04.2024,4.6921,4.6971,4.7347,4.6773,,0.01%,,,,,,,,
10.04.2024,4.6916,4.688,4.7253,4.6753,,0.25%,,,,,,,,
09.04.2024,4.6799,4.6725,4.7023,4.6476,,-0.04%,,,,,,,,
08.04.2024,4.6816,4.7541,4.7618,4.6336,,-1.26%,,,,,,,,
05.04.2024,4.7412,4.7491,4.7659,4.705,,0.07%,,,,,,,,
04.04.2024,4.7381,4.6906,4.7585,4.6672,,1.18%,,,,,,,,
03.04.2024,4.6828,4.6729,4.7087,4.6602,,0.30%,,,,,,,,
02.04.2024,4.6687,4.6248,4.6803,4.6076,,1.01%,,,,,,,,
01.04.2024,4.6219,4.6637,4.6729,4.6073,,-0.48%,,,,,,,,
29.03.2024,4.6443,4.6318,4.6771,4.6143,,0.39%,,,,,,,,
28.03.2024,4.6261,4.649,4.6677,4.6197,,-0.44%,,,,,,,,
27.03.2024,4.6465,4.6281,4.661,4.6066,,0.70%,,,,,,,,
26.03.2024,4.6144,4.6064,4.6572,4.5979,,0.24%,,,,,,,,
25.03.2024,4.6032,4.59,4.6164,4.5669,,0.42%,,,,,,,,
22.03.2024,4.5839,4.569,4.598,4.5429,,0.43%,,,,,,,,
21.03.2024,4.5641,4.6646,4.6812,4.5525,,-2.02%,,,,,,,,
20.03.2024,4.658,4.6698,4.6931,4.6331,,0.03%,,,,,,,,
19.03.2024,4.6565,4.6505,4.68,4.6292,,0.26%,,,,,,,,
18.03.2024,4.6443,4.6877,4.6957,4.6326,,-0.69%,,,,,,,,
15.03.2024,4.6764,4.6612,4.6982,4.635,,0.45%,,,,,,,,
14.03.2024,4.6555,4.65,4.672,4.6311,,0.28%,,,,,,,,
13.03.2024,4.6427,4.6807,4.7085,4.6396,,-0.70%,,,,,,,,
12.03.2024,4.6756,4.6469,4.6946,4.6396,,0.77%,,,,,,,,
11.03.2024,4.6399,4.5971,4.6599,4.5854,,1.06%,,,,,,,,
08.03.2024,4.5914,4.5828,4.6146,4.5465,,0.41%,,,,,,,,
07.03.2024,4.5726,4.5652,4.5979,4.549,,0.32%,,,,,,,,
06.03.2024,4.558,4.5634,4.6017,4.5484,,0.07%,,,,,,,,
05.03.2024,4.5548,4.5423,4.5807,4.525,,0.42%,,,,,,,,
04.03.2024,4.5358,4.5124,4.5551,4.4919,,0.87%,,,,,,,,
01.03.2024,4.4968,4.51,4.5252,4.4788,,-0.14%,,,,,,,,
29.02.2024,4.5029,4.5528,4.5693,4.4986,,-0.80%,,,,,,,,
28.02.2024,4.5391,4.5755,4.5928,4.528,,-0.72%,,,,,,,,
27.02.2024,4.572,4.6161,4.6252,4.5687,,-0.69%,,,,,,,,
26.02.2024,4.6036,4.5993,4.6459,4.5896,,0.34%,,,,,,,,
23.02.2024,4.5879,4.6021,4.6236,4.5793,,-0.12%,,,,,,,,
22.02.2024,4.5936,4.6435,4.6583,4.5821,,-0.98%,,,,,,,,
21.02.2024,4.6392,4.6436,4.6677,4.6237,,0.10%,,,,,,,,
20.02.2024,4.6347,4.5767,4.66,4.5669,,1.48%,,,,,,,,
19.02.2024,4.5669,4.5434,4.5863,4.538,,0.63%,,,,,,,,
16.02.2024,4.5382,4.5609,4.5782,4.5197,,-0.36%,,,,,,,,
15.02.2024,4.5546,4.5859,4.5989,4.5393,,-0.59%,,,,,,,,
14.02.2024,4.5817,4.6269,4.6345,4.5739,,-0.86%,,,,,,,,
13.02.2024,4.6214,4.6194,4.6365,4.5858,,0.14%,,,,,,,,
12.02.2024,4.6148,4.6366,4.68,4.604,,-0.39%,,,,,,,,
09.02.2024,4.6331,4.6599,4.6719,4.6287,,-0.38%,,,,,,,,
08.02.2024,4.6508,4.6146,4.6771,4.6044,,0.92%,,,,,,,,
07.02.2024,4.6083,4.5925,4.6243,4.5869,,0.53%,,,,,,,,
06.02.2024,4.5839,4.5994,4.6154,4.5619,,-0.17%,,,,,,,,
05.02.2024,4.5916,4.6196,4.6413,4.5876,,-0.48%,,,,,,,,
02.02.2024,4.6139,4.6652,4.6724,4.6083,,-1.05%,,,,,,,,
01.02.2024,4.6629,4.6228,4.6739,4.6038,,1.05%,,,,,,,,
31.01.2024,4.6143,4.6472,4.6584,4.6019,,-0.53%,,,,,,,,
30.01.2024,4.6387,4.6474,4.6578,4.6102,,-0.12%,,,,,,,,
29.01.2024,4.6445,4.6837,4.7123,4.6277,,-0.72%,,,,,,,,
26.01.2024,4.6784,4.7007,4.7266,4.6753,,-0.37%,,,,,,,,
25.01.2024,4.696,4.7092,4.7329,4.6785,,-0.08%,,,,,,,,
24.01.2024,4.6996,4.7659,4.7807,4.6897,,-0.99%,,,,,,,,
23.01.2024,4.7465,4.7831,4.8148,4.7446,,-0.70%,,,,,,,,
22.01.2024,4.7802,4.755,4.8091,4.7474,,0.61%,,,,,,,,
19.01.2024,4.7512,4.7775,4.7858,4.7243,,-0.41%,,,,,,,,
18.01.2024,4.7709,4.8076,4.8222,4.7558,,-0.60%,,,,,,,,
17.01.2024,4.7995,4.7632,4.8189,4.7501,,0.81%,,,,,,,,
16.01.2024,4.7611,4.7763,4.8012,4.7509,,-0.04%,,,,,,,,
15.01.2024,4.7632,4.7589,4.7936,4.739,,0.24%,,,,,,,,
12.01.2024,4.7518,4.7751,4.7958,4.741,,-0.31%,,,,,,,,
11.01.2024,4.7668,4.7675,4.8035,4.7446,,0.20%,,,,,,,,
10.01.2024,4.7575,4.7456,4.8054,4.7259,,0.45%,,,,,,,,
09.01.2024,4.7364,4.7224,4.7625,4.707,,0.42%,,,,,,,,
08.01.2024,4.7165,4.6771,4.7427,4.6665,,1.12%,,,,,,,,
05.01.2024,4.6641,4.6356,4.7098,4.6228,,0.86%,,,,,,,,
04.01.2024,4.6242,4.6343,4.655,4.6165,,0.01%,,,,,,,,
03.01.2024,4.6239,4.6038,4.6465,4.5824,,0.56%,,,,,,,,
02.01.2024,4.5983,4.6144,4.6411,4.5687,,-0.29%,,,,,,,,
01.01.2024,4.6116,4.6,4.62,4.5773,,0.61%,,,,,,,,
29.12.2023,4.5835,4.6147,4.641,4.5796,,-0.45%,,,,,,,,
28.12.2023,4.6042,4.6297,4.6467,4.6058,,-0.40%,,,,,,,,
27.12.2023,4.6227,4.6109,4.6381,4.589,,0.30%,,,,,,,,
26.12.2023,4.609,4.5841,4.6244,4.5771,,0.60%,,,,,,,,
25.12.2023,4.5814,4.5859,4.5995,4.5735,,0.23%,,,,,,,,
22.12.2023,4.5707,4.5992,4.6107,4.5634,,-0.57%,,,,,,,,
21.12.2023,4.5967,4.5929,4.6153,4.5472,,0.23%,,,,,,,,
20.12.2023,4.5861,4.6499,4.6544,4.5865,,-1.21%,,,,,,,,
19.12.2023,4.6422,4.6323,4.6636,4.6205,,0.35%,,,,,,,,
18.12.2023,4.626,4.6493,4.6705,4.6083,,-0.70%,,,,,,,,
15.12.2023,4.6584,4.6867,4.6997,4.64,,-0.55%,,,,,,,,
14.12.2023,4.6842,4.6269,4.699,4.6035,,1.29%,,,,,,,,
13.12.2023,4.6246,4.6659,4.6763,4.6229,,-0.82%,,,,,,,,
12.12.2023,4.6628,4.6645,4.6927,4.6405,,0.03%,,,,,,,,
11.12.2023,4.6613,4.6494,4.6836,4.6405,,0.32%,,,,,,,,
08.12.2023,4.6462,4.6571,4.6749,4.6307,,-0.18%,,,,,,,,
07.12.2023,4.6548,4.6523,4.6674,4.6417,,0.15%,,,,,,,,
06.12.2023,4.6477,4.6879,4.7045,4.6441,,-0.76%,,,,,,,,
05.12.2023,4.6831,4.7047,4.7184,4.6785,,-0.37%,,,,,,,,
04.12.2023,4.7005,4.7213,4.7274,4.6797,,-0.23%,,,,,,,,
01.12.2023,4.7112,4.7046,4.7445,4.6926,,0.25%,,,,,,,,
30.11.2023,4.6993,4.6767,4.7305,4.67,,0.61%,,,,,,,,
29.11.2023,4.6706,4.6722,4.6911,4.6529,,0.11%,,,,,,,,
28.11.2023,4.6657,4.6817,4.6898,4.6624,,-0.16%,,,,,,,,
27.11.2023,4.673,4.7053,4.7404,4.6719,,-0.68%,,,,,,,,
24.11.2023,4.705,4.6932,4.7229,4.679,,0.45%,,,,,,,,
23.11.2023,4.6841,4.662,4.713,4.6516,,0.76%,,,,,,,,
22.11.2023,4.6486,4.6658,4.6866,4.6365,,-0.27%,,,,,,,,
21.11.2023,4.6611,4.6418,4.674,4.628,,0.59%,,,,,,,,
20.11.2023,4.6337,4.6336,4.6666,4.6272,,0.08%,,,,,,,,
17.11.2023,4.6298,4.633,4.6501,4.6087,,0.03%,,,,,,,,
16.11.2023,4.6284,4.7016,4.7124,4.6291,,-1.44%,,,,,,,,
15.11.2023,4.696,4.6948,4.7207,4.6771,,0.14%,,,,,,,,
14.11.2023,4.6895,4.7394,4.7525,4.6891,,-0.97%,,,,,,,,
13.11.2023,4.7356,4.7069,4.7621,4.7042,,0.64%,,,,,,,,
10.11.2023,4.7056,4.7014,4.7509,4.6905,,0.22%,,,,,,,,
09.11.2023,4.6954,4.7084,4.751,4.6896,,-0.03%,,,,,,,,
08.11.2023,4.6968,4.7658,4.7755,4.6943,,-1.22%,,,,,,,,
07.11.2023,4.7549,4.8071,4.8127,4.725,,-0.97%,,,,,,,,
06.11.2023,4.8013,4.8555,4.8755,4.7916,,-0.83%,,,,,,,,
03.11.2023,4.8415,4.8601,4.9075,4.8266,,-0.21%,,,,,,,,
02.11.2023,4.8516,4.8776,4.8861,4.8229,,-0.27%,,,,,,,,
01.11.2023,4.8646,4.9131,4.9236,4.8488,,-0.84%,,,,,,,,
31.10.2023,4.9056,4.8895,4.9217,4.8524,,0.40%,,,,,,,,
30.10.2023,4.8861,4.9348,4.9402,4.8868,,-0.94%,,,,,,,,
27.10.2023,4.9326,4.9486,4.9598,4.91,,-0.25%,,,,,,,,
26.10.2023,4.945,4.9226,4.9569,4.9075,,0.51%,,,,,,,,
25.10.2023,4.9201,4.9366,4.95,4.9163,,-0.20%,,,,,,,,
24.10.2023,4.9301,4.9775,4.9886,4.931,,-0.90%,,,,,,,,
23.10.2023,4.9749,4.9362,4.9809,4.9268,,0.85%,,,,,,,,
20.10.2023,4.9332,4.9088,4.9436,4.8893,,0.70%,,,,,,,,
19.10.2023,4.899,4.8916,4.9345,4.8705,,0.18%,,,,,,,,
18.10.2023,4.89,4.8986,4.9198,4.8849,,0.02%,,,,,,,,
17.10.2023,4.8891,4.9172,4.9184,4.8578,,-0.46%,,,,,,,,
16.10.2023,4.9115,4.8273,4.9204,4.8255,,1.80%,,,,,,,,
13.10.2023,4.8248,4.8373,4.8577,4.818,,-0.15%,,,,,,,,
12.10.2023,4.8321,4.8705,4.8819,4.829,,-0.68%,,,,,,,,
11.10.2023,4.8652,4.852,4.8871,4.8334,,0.48%,,,,,,,,
10.10.2023,4.842,4.8341,4.8619,4.7829,,0.30%,,,,,,,,
09.10.2023,4.8274,4.6999,4.8453,4.6891,,2.76%,,,,,,,,
06.10.2023,4.6979,4.7098,4.7292,4.6853,,-0.17%,,,,,,,,
05.10.2023,4.7057,4.6755,4.7147,4.6666,,0.80%,,,,,,,,
04.10.2023,4.6684,4.6491,4.7013,4.6385,,0.53%,,,,,,,,
03.10.2023,4.6436,4.6448,4.6556,4.6281,,0.11%,,,,,,,,
02.10.2023,4.6385,4.6506,4.6758,4.6386,,-0.13%,,,,,,,,
29.09.2023,4.6446,4.6776,4.6955,4.6427,,-0.64%,,,,,,,,
28.09.2023,4.6743,4.6757,4.7056,4.6616,,0.00%,,,,,,,,
27.09.2023,4.6741,4.6617,4.6851,4.6445,,0.34%,,,,,,,,
26.09.2023,4.6581,4.6572,4.6672,4.6407,,0.11%,,,,,,,,
25.09.2023,4.6529,4.6605,4.6694,4.6464,,-0.10%,,,,,,,,
22.09.2023,4.6575,4.6925,4.6957,4.6565,,-0.61%,,,,,,,,
21.09.2023,4.6859,4.7049,4.7136,4.6582,,-0.27%,,,,,,,,
20.09.2023,4.6984,4.7224,4.7291,4.6908,,-0.38%,,,,,,,,
19.09.2023,4.7165,4.7298,4.7418,4.7006,,-0.19%,,,,,,,,
18.09.2023,4.7255,4.7174,4.7498,4.7132,,0.29%,,,,,,,,
15.09.2023,4.7117,4.7436,4.7538,4.7123,,-0.59%,,,,,,,,
14.09.2023,4.7395,4.7769,4.7859,4.7375,,-0.67%,,,,,,,,
13.09.2023,4.7715,4.7561,4.7913,4.7415,,0.40%,,,,,,,,
12.09.2023,4.7524,4.7451,4.7809,4.7217,,0.21%,,,,,,,,
11.09.2023,4.7423,4.7923,4.8269,4.7392,,-0.98%,,,,,,,,
08.09.2023,4.7894,4.7987,4.8169,4.7858,,-0.09%,,,,,,,,
07.09.2023,4.7935,4.7909,4.8125,4.7786,,0.12%,,,,,,,,
06.09.2023,4.7877,4.7755,4.8081,4.7611,,0.30%,,,,,,,,
05.09.2023,4.7733,4.7802,4.7975,4.7516,,-0.03%,,,,,,,,
04.09.2023,4.7745,4.7793,4.8269,4.7738,,-0.01%,,,,,,,,
01.09.2023,4.775,4.8204,4.8321,4.7758,,-0.87%,,,,,,,,
31.08.2023,4.8169,4.8162,4.8379,4.8069,,0.12%,,,,,,,,
30.08.2023,4.8113,4.7859,4.8252,4.7793,,0.60%,,,,,,,,
29.08.2023,4.7828,4.7937,4.8106,4.7799,,-0.11%,,,,,,,,
28.08.2023,4.7881,4.7815,4.7965,4.7688,,0.32%,,,,,,,,
25.08.2023,4.7728,4.7799,4.8028,4.7627,,-0.03%,,,,,,,,
24.08.2023,4.7741,4.78,4.804,4.766,,-0.05%,,,,,,,,
23.08.2023,4.7766,4.8224,4.8344,4.7577,,-0.90%,,,,,,,,
22.08.2023,4.82,4.8267,4.8476,4.8057,,-0.03%,,,,,,,,
21.08.2023,4.8213,4.8341,4.8531,4.8144,,-0.15%,,,,,,,,
18.08.2023,4.8286,4.8275,4.8444,4.809,,0.15%,,,,,,,,
17.08.2023,4.8212,4.799,4.8369,4.7835,,0.50%,,,,,,,,
16.08.2023,4.797,4.7575,4.8005,4.746,,0.96%,,,,,,,,
15.08.2023,4.7513,4.7641,4.7951,4.741,,-0.15%,,,,,,,,
14.08.2023,4.7583,4.7375,4.7681,4.7158,,0.58%,,,,,,,,
11.08.2023,4.7309,4.7186,4.7544,4.7066,,0.35%,,,,,,,,
10.08.2023,4.7143,4.7116,4.7653,4.6881,,0.08%,,,,,,,,
09.08.2023,4.7104,4.7415,4.7526,4.6849,,-0.55%,,,,,,,,
08.08.2023,4.7363,4.7113,4.7481,4.691,,0.68%,,,,,,,,
07.08.2023,4.7041,4.661,4.7256,4.6457,,1.02%,,,,,,,,
04.08.2023,4.6566,4.6856,4.7,4.6563,,-0.42%,,,,,,,,
03.08.2023,4.6761,4.6682,4.6966,4.6398,,0.21%,,,,,,,,
02.08.2023,4.6665,4.6462,4.6983,4.6388,,0.49%,,,,,,,,
01.08.2023,4.6439,4.7063,4.7172,4.6321,,-1.25%,,,,,,,,
31.07.2023,4.7027,4.7498,4.7625,4.7031,,-0.92%,,,,,,,,
28.07.2023,4.7463,4.7642,4.7892,4.7358,,-0.28%,,,,,,,,
27.07.2023,4.7594,4.7704,4.8116,4.7542,,-0.13%,,,,,,,,
26.07.2023,4.7658,4.772,4.8017,4.7453,,-0.01%,,,,,,,,
25.07.2023,4.7664,4.6993,4.792,4.6912,,1.46%,,,,,,,,
24.07.2023,4.6978,4.6693,4.7204,4.5891,,0.74%,,,,,,,,
21.07.2023,4.6633,4.6484,4.6708,4.63,,0.38%,,,,,,,,
20.07.2023,4.6456,4.6418,4.6676,4.6175,,0.20%,,,,,,,,
19.07.2023,4.6362,4.6976,4.7098,4.5972,,-1.16%,,,,,,,,
18.07.2023,4.6908,4.7509,4.7763,4.6814,,-1.08%,,,,,,,,
17.07.2023,4.7422,4.7217,4.773,4.7179,,0.53%,,,,,,,,
14.07.2023,4.7171,4.743,4.7503,4.7125,,-0.40%,,,,,,,,
13.07.2023,4.736,4.7325,4.7529,4.7076,,0.12%,,,,,,,,
12.07.2023,4.7302,4.7675,4.7811,4.7249,,-0.65%,,,,,,,,
11.07.2023,4.7613,4.7573,4.794,4.7425,,0.20%,,,,,,,,
10.07.2023,4.7518,4.7471,4.7782,4.7222,,0.19%,,,,,,,,
07.07.2023,4.743,4.7396,4.7561,4.7241,,0.10%,,,,,,,,
06.07.2023,4.7381,4.6968,4.7428,4.69,,0.92%,,,,,,,,
05.07.2023,4.6949,4.7083,4.7305,4.6858,,-0.22%,,,,,,,,
04.07.2023,4.7051,4.6942,4.7328,4.6799,,0.35%,,,,,,,,
03.07.2023,4.6887,4.7063,4.7291,4.6756,,-0.41%,,,,,,,,
30.06.2023,4.7082,4.6684,4.7318,4.6528,,0.94%,,,,,,,,
29.06.2023,4.6645,4.6404,4.6849,4.6223,,0.56%,,,,,,,,
28.06.2023,4.6386,4.6728,4.6786,4.629,,-0.57%,,,,,,,,
27.06.2023,4.6653,4.6132,4.683,4.6076,,1.25%,,,,,,,,
26.06.2023,4.6078,4.6116,4.6312,4.5931,,0.07%,,,,,,,,
23.06.2023,4.6047,4.6176,4.6236,4.5978,,-0.08%,,,,,,,,
22.06.2023,4.6082,4.6247,4.6562,4.6038,,-0.18%,,,,,,,,
21.06.2023,4.6166,4.6191,4.6291,4.5612,,0.07%,,,,,,,,
20.06.2023,4.6134,4.6247,4.6434,4.5854,,-0.10%,,,,,,,,
19.06.2023,4.618,4.5604,4.6396,4.5589,,1.34%,,,,,,,,
16.06.2023,4.557,4.5493,4.5746,4.5315,,0.23%,,,,,,,,
15.06.2023,4.5467,4.5462,4.5623,4.5136,,0.13%,,,,,,,,
14.06.2023,4.5409,4.49,4.6179,4.4865,,1.20%,,,,,,,,
13.06.2023,4.487,4.4998,4.5085,4.4647,,-0.24%,,,,,,,,
12.06.2023,4.4976,4.5076,4.5363,4.4901,,-0.06%,,,,,,,,
09.06.2023,4.5005,4.5831,4.5911,4.4965,,-1.66%,,,,,,,,
08.06.2023,4.5766,4.5462,4.5949,4.5388,,0.80%,,,,,,,,
07.06.2023,4.5402,4.5757,4.5943,4.5329,,-0.77%,,,,,,,,
06.06.2023,4.5755,4.6479,4.6568,4.5693,,-1.42%,,,,,,,,
05.06.2023,4.6416,4.6666,4.671,4.6167,,-0.38%,,,,,,,,
02.06.2023,4.6592,4.6901,4.7095,4.6581,,-0.61%,,,,,,,,
01.06.2023,4.6876,4.6476,4.6957,4.6291,,0.96%,,,,,,,,
31.05.2023,4.6431,4.6044,4.6522,4.5835,,0.99%,,,,,,,,
30.05.2023,4.5977,4.6074,4.6238,4.5776,,-0.10%,,,,,,,,
29.05.2023,4.6024,4.602,4.6122,4.5832,,0.04%,,,,,,,,
26.05.2023,4.6007,4.5972,4.6388,4.5886,,0.21%,,,,,,,,
25.05.2023,4.5912,4.6,4.6157,4.5756,,-0.08%,,,,,,,,
24.05.2023,4.5951,4.5934,4.6392,4.5847,,0.13%,,,,,,,,
23.05.2023,4.589,4.5472,4.6042,4.5343,,0.99%,,,,,,,,
22.05.2023,4.5441,4.5437,4.5599,4.5287,,0.11%,,,,,,,,
19.05.2023,4.5393,4.523,4.5582,4.5098,,0.50%,,,,,,,,
18.05.2023,4.5166,4.551,4.5577,4.5149,,-0.67%,,,,,,,,
17.05.2023,4.5469,4.5626,4.5703,4.5317,,-0.20%,,,,,,,,
16.05.2023,4.5562,4.5834,4.5999,4.555,,-0.57%,,,,,,,,
15.05.2023,4.5823,4.5769,4.5921,4.5445,,0.22%,,,,,,,,
12.05.2023,4.5723,4.5599,4.6007,4.5486,,0.34%,,,,,,,,
11.05.2023,4.5566,4.6033,4.6142,4.554,,-0.93%,,,,,,,,
10.05.2023,4.5993,4.6268,4.6398,4.5961,,-0.51%,,,,,,,,
09.05.2023,4.6228,4.589,4.6335,4.5766,,0.83%,,,,,,,,
08.05.2023,4.5848,4.5964,4.6089,4.5749,,-0.05%,,,,,,,,
05.05.2023,4.5869,4.5868,4.6087,4.5726,,0.11%,,,,,,,,
04.05.2023,4.5819,4.5682,4.602,4.563,,0.35%,,,,,,,,
03.05.2023,4.566,4.5444,4.5802,4.5293,,0.55%,,,,,,,,
02.05.2023,4.5411,4.5293,4.5512,4.4997,,0.40%,,,,,,,,
01.05.2023,4.5228,4.5562,4.5679,4.5166,,-0.61%,,,,,,,,
28.04.2023,4.5505,4.5352,4.5767,4.5159,,0.36%,,,,,,,,
27.04.2023,4.5343,4.5313,4.5482,4.5118,,0.15%,,,,,,,,
26.04.2023,4.5273,4.5171,4.5506,4.5084,,0.31%,,,,,,,,
25.04.2023,4.5132,4.5553,4.5678,4.5043,,-0.85%,,,,,,,,
24.04.2023,4.5519,4.5529,4.5692,4.5321,,0.06%,,,,,,,,
21.04.2023,4.5493,4.5423,4.5614,4.5257,,0.22%,,,,,,,,
20.04.2023,4.5393,4.5328,4.5576,4.5293,,0.22%,,,,,,,,
19.04.2023,4.5292,4.5323,4.5558,4.5236,,0.06%,,,,,,,,
18.04.2023,4.5266,4.5205,4.5462,4.5144,,0.21%,,,,,,,,
17.04.2023,4.5171,4.5614,4.5641,4.4996,,-0.86%,,,,,,,,
14.04.2023,4.5564,4.569,4.5886,4.5532,,-0.19%,,,,,,,,
13.04.2023,4.5649,4.5811,4.5882,4.5606,,-0.29%,,,,,,,,
12.04.2023,4.5782,4.5477,4.5908,4.5367,,0.83%,,,,,,,,
11.04.2023,4.5405,4.4928,4.5631,4.4868,,1.21%,,,,,,,,
10.04.2023,4.4864,4.4859,4.4991,4.466,,0.10%,,,,,,,,
07.04.2023,4.4817,4.5083,4.525,4.4633,,-0.49%,,,,,,,,
06.04.2023,4.5038,4.4661,4.5188,4.4581,,0.93%,,,,,,,,
05.04.2023,4.4624,4.4846,4.4934,4.4436,,-0.39%,,,,,,,,
04.04.2023,4.4798,4.4571,4.4872,4.4412,,0.64%,,,,,,,,
03.04.2023,4.4512,4.4398,4.4672,4.4184,,0.39%,,,,,,,,
31.03.2023,4.4341,4.4542,4.4858,4.4261,,-0.30%,,,,,,,,
30.03.2023,4.4476,4.409,4.4632,4.3941,,0.98%,,,,,,,,
29.03.2023,4.4046,4.3759,4.4263,4.364,,0.83%,,,,,,,,
28.03.2023,4.3685,4.4063,4.4201,4.3425,,-0.61%,,,,,,,,
27.03.2023,4.3953,4.3909,4.4888,4.334,,0.21%,,,,,,,,
24.03.2023,4.3863,4.4285,4.452,4.3769,,-0.83%,,,,,,,,
23.03.2023,4.423,4.4486,4.4816,4.3573,,-0.45%,,,,,,,,
22.03.2023,4.443,4.4649,4.4981,4.4272,,-0.42%,,,,,,,,
21.03.2023,4.4617,4.4956,4.5052,4.4491,,-0.59%,,,,,,,,
20.03.2023,4.4882,4.466,4.5224,4.4559,,0.56%,,,,,,,,
17.03.2023,4.463,4.4374,4.4825,4.4314,,0.70%,,,,,,,,
16.03.2023,4.432,4.3779,4.4469,4.367,,1.28%,,,,,,,,
15.03.2023,4.3761,4.4047,4.422,4.3434,,-0.53%,,,,,,,,
14.03.2023,4.3993,4.4179,4.4451,4.3905,,-0.25%,,,,,,,,
13.03.2023,4.4105,4.341,4.4256,4.3358,,1.73%,,,,,,,,
10.03.2023,4.3356,4.2947,4.3618,4.2831,,1.01%,,,,,,,,
09.03.2023,4.2924,4.2629,4.2996,4.2468,,0.92%,,,,,,,,
08.03.2023,4.2531,4.2871,4.2954,4.2418,,-0.73%,,,,,,,,
07.03.2023,4.2842,4.3218,4.3375,4.2804,,-0.75%,,,,,,,,
06.03.2023,4.3164,4.4088,4.4142,4.2953,,-2.03%,,,,,,,,
03.03.2023,4.4059,4.379,4.4142,4.3719,,0.70%,,,,,,,,
02.03.2023,4.3753,4.3489,4.3864,4.338,,0.79%,,,,,,,,
01.03.2023,4.3408,4.3934,4.4064,4.332,,-1.05%,,,,,,,,
28.02.2023,4.3868,4.4155,4.4517,4.3907,,-0.56%,,,,,,,,
27.02.2023,4.4113,4.3803,4.4275,4.3747,,0.89%,,,,,,,,
24.02.2023,4.3724,4.3593,4.4149,4.3559,,0.38%,,,,,,,,
23.02.2023,4.3559,4.3745,4.385,4.3293,,-0.22%,,,,,,,,
22.02.2023,4.3653,4.4075,4.4756,4.3566,,-0.75%,,,,,,,,
21.02.2023,4.3985,4.3066,4.4231,4.2899,,2.22%,,,,,,,,
20.02.2023,4.3031,4.27,4.3089,4.2571,,1.00%,,,,,,,,
17.02.2023,4.2603,4.2641,4.2765,4.2451,,0.00%,,,,,,,,
16.02.2023,4.2605,4.2422,4.2757,4.2292,,0.50%,,,,,,,,
15.02.2023,4.2392,4.2852,4.3037,4.2276,,-0.92%,,,,,,,,
14.02.2023,4.2786,4.2719,4.3018,4.2514,,0.24%,,,,,,,,
13.02.2023,4.2685,4.2663,4.2887,4.248,,0.38%,,,,,,,,
10.02.2023,4.2525,4.2452,4.2882,4.225,,0.25%,,,,,,,,
09.02.2023,4.2421,4.224,4.2587,4.2086,,0.47%,,,,,,,,
08.02.2023,4.2224,4.1844,4.2255,4.1704,,1.08%,,,,,,,,
07.02.2023,4.1771,4.1738,4.1965,4.157,,0.19%,,,,,,,,
06.02.2023,4.1692,4.1309,4.1904,4.1122,,0.95%,,,,,,,,
03.02.2023,4.1298,4.1532,4.1811,4.1237,,-0.47%,,,,,,,,
02.02.2023,4.1491,4.2278,4.2449,4.1493,,-1.75%,,,,,,,,
01.02.2023,4.2228,4.2529,4.2704,4.2217,,-0.63%,,,,,,,,
31.01.2023,4.2494,4.2758,4.289,4.2457,,-0.52%,,,,,,,,
30.01.2023,4.2717,4.2629,4.3243,4.2537,,0.23%,,,,,,,,
27.01.2023,4.2618,4.2331,4.2671,4.2147,,0.81%,,,,,,,,
26.01.2023,4.2275,4.1846,4.2392,4.1625,,1.16%,,,,,,,,
25.01.2023,4.1789,4.1446,4.1969,4.1209,,0.99%,,,,,,,,
24.01.2023,4.138,4.1666,4.1833,4.1339,,-0.56%,,,,,,,,
23.01.2023,4.1613,4.216,4.2351,4.1569,,-1.08%,,,,,,,,
20.01.2023,4.2067,4.2239,4.2368,4.1969,,-0.31%,,,,,,,,
19.01.2023,4.2197,4.1891,4.2333,4.1691,,0.82%,,,,,,,,
18.01.2023,4.1855,4.1831,4.1965,4.1556,,0.12%,,,,,,,,
17.01.2023,4.1805,4.1596,4.1947,4.1482,,0.64%,,,,,,,,
16.01.2023,4.154,4.1776,4.1978,4.1526,,-0.46%,,,,,,,,
13.01.2023,4.1731,4.1708,4.1817,4.1502,,0.17%,,,,,,,,
12.01.2023,4.1661,4.1757,4.1995,4.1448,,-0.09%,,,,,,,,
11.01.2023,4.17,4.2111,4.2214,4.1599,,-0.88%,,,,,,,,
10.01.2023,4.2072,4.2318,4.2391,4.2048,,-0.45%,,,,,,,,
09.01.2023,4.2263,4.2401,4.2734,4.2199,,-0.22%,,,,,,,,
06.01.2023,4.2356,4.2253,4.2435,4.2035,,0.40%,,,,,,,,
05.01.2023,4.2189,4.2522,4.2602,4.2109,,-0.70%,,,,,,,,
